  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 82   3  1.069 1.359 0.138 -0.553 -0.595   11.7138 10.2352 8.1485
 83   3  0.975 1.641 -0.299 -0.420 -0.563   11.7920 10.2946 8.2573
 84   3  1.433 1.988 0.581 -0.878 -1.031   13.6052 12.0058 9.7849
 85   3  0.955 0.075 0.782 -0.442 -0.480   11.6688 10.2803 7.9938
 86   3  1.183 2.034 0.180 -0.626 -0.783   12.4051 10.8332 8.7456
 87   3  0.196 0.737 -0.145 0.343 0.228   13.2633 11.7816 9.7011
 88   3  1.164 1.634 0.199 -0.639 -0.704   12.1142 10.6056 8.5435
 89   3  1.424 1.129 0.420 -0.858 -1.044   13.6480 12.1143 9.8666
 90   3  1.616 2.016 0.108 -1.094 -1.153   14.5542 12.9129 10.6862
 91   3  0.718 0.819 0.483 -0.205 -0.241   11.4110 9.9507 7.7766
 92   3  0.566 0.856 0.153 -0.027 -0.144   11.6102 10.1907 8.0499
 93   3  1.056 1.541 -1.308 -0.492 -0.645   12.0146 10.4713 8.4881
 94   3  -0.148 -0.351 1.026 0.627 0.678   16.0145 14.5822 12.6528
 95   3  0.616 -0.258 0.691 -0.123 -0.100   11.6267 10.1588 7.8668
 96   3  1.055 0.973 -0.301 -0.563 -0.544   11.5475 10.0892 7.9764
 97   3  0.132 0.626 -0.077 0.393 0.318   13.7410 12.2734 10.2078
 98   3  0.444 -0.774 1.210 -0.099 0.362   12.7680 11.2601 8.8468
 99   3  0.790 1.056 -0.628 -0.264 -0.330   11.4275 9.9519 7.8982
100   3  0.459 -0.405 0.752 0.006 0.119   12.0257 10.5599 8.3319
---------------------------------------------------------------
AVG   3  0.760 0.687 0.311 -0.255 -0.254   12.3469 10.8597 8.6872
MIN   3  -0.148 -1.807 -2.594 -1.094 -1.182   11.2092 9.7566 7.5356
MAX   3  1.616 2.530 2.271 0.627 0.899   16.6815 15.1768 13.0657

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  10  0.771 0.147 0.552 -0.248 -0.320   11.2442 9.7956 7.5334
  2  10  0.949 0.672 0.333 -0.386 -0.581   11.4960 10.0724 7.8944
  3  10  0.382 0.193 0.461 0.113 0.128   12.4346 11.0091 8.8813
  4  10  0.796 0.116 0.710 -0.290 -0.306   11.4532 9.9841 7.7161
  5  10  0.446 -0.398 0.882 -0.136 0.515   12.6883 11.2163 8.9997
  6  10  0.800 1.037 -0.334 -0.289 -0.318   11.4917 9.9699 7.8301
  7  10  0.681 0.685 0.751 -0.185 -0.174   11.5012 10.0887 7.8716
  8  10  0.703 0.033 0.605 -0.195 -0.221   11.2841 9.8838 7.5943
  9  10  0.692 0.041 0.595 -0.184 -0.208   11.2888 9.8136 7.4504
 10  10  0.624 0.025 0.573 -0.120 -0.132   11.5157 10.0617 7.8202
 11  10  0.837 1.268 0.379 -0.322 -0.362   11.4202 9.9343 7.7775
 12  10  0.431 -0.419 0.882 -0.080 0.494   12.7292 11.2034 9.0162
 13  10  0.973 1.207 0.883 -0.470 -0.478   11.5190 10.0444 7.8751
 14  10  0.779 0.840 0.886 -0.285 -0.269   11.3468 9.8413 7.5571
 15  10  1.025 1.396 0.722 -0.512 -0.550   11.4314 9.9913 7.8396
 16  10  0.977 0.876 1.002 -0.479 -0.475   11.3754 9.9898 7.8056
 17  10  0.772 0.921 0.644 -0.269 -0.278   11.2178 9.7259 7.4830
 18  10  0.528 -0.113 0.582 -0.035 -0.012   11.7828 10.3581 8.0663
 19  10  0.601 0.626 -0.434 -0.097 -0.105   11.5879 10.1283 8.0456
 20  10  1.053 0.889 0.200 -0.466 -0.722   11.6572 10.1791 7.9921
 21  10  0.852 0.627 0.837 -0.352 -0.351   11.2995 9.9459 7.8490
