  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
 34  30  0.233 0.233 0.200 0.333 0.000   14.6078 13.2969 11.0354
 35  30  0.267 0.367 0.133 0.200 0.033   14.7244 13.3538 10.9252
 36  30  0.133 0.500 0.133 0.233 0.000   14.8340 13.5974 11.8059
 37  30  0.333 0.267 0.200 0.167 0.033   15.1458 13.9692 12.0079
 38  30  0.233 0.233 0.167 0.300 0.067   15.4231 14.0448 11.6933
 39  30  0.400 0.233 0.167 0.133 0.067   14.7577 13.5855 11.6567
 40  30  0.400 0.300 0.167 0.133 0.000   14.2854 12.9591 10.6331
 41  30  0.300 0.267 0.267 0.100 0.067   13.6978 12.6150 10.6665
 42  30  0.267 0.367 0.133 0.233 0.000   15.2731 14.0234 11.8255
 43  30  0.333 0.133 0.267 0.200 0.067   14.7485 13.5245 11.4812
 44  30  0.233 0.267 0.367 0.133 0.000   14.7939 13.5131 11.3629
 45  30  0.467 0.167 0.167 0.133 0.067   14.2336 12.9596 10.6876
 46  30  0.200 0.400 0.133 0.267 0.000   14.5152 13.2462 11.1606
 47  30  0.400 0.133 0.233 0.167 0.067   14.1018 12.8980 10.6784
 48  30  0.333 0.300 0.233 0.133 0.000   14.0272 12.7994 10.7722
 49  30  0.267 0.400 0.167 0.133 0.033   14.7861 13.6994 11.5802
 50  30  0.333 0.267 0.200 0.133 0.067   14.2814 12.9047 10.6813
 51  30  0.333 0.267 0.233 0.133 0.033   14.5549 13.2048 11.0053
 52  30  0.267 0.333 0.133 0.167 0.100   14.7841 13.4865 11.1997
 53  30  0.300 0.300 0.200 0.167 0.033   13.8547 12.6888 10.5875
 54  30  0.233 0.300 0.333 0.100 0.033   15.3879 13.9459 11.5944
 55  30  0.200 0.200 0.367 0.233 0.000   14.8326 13.6627 11.4551
 56  30  0.400 0.200 0.133 0.200 0.067   14.4090 13.1254 10.9758
 57  30  0.333 0.267 0.167 0.133 0.100   14.9318 13.5777 11.5760
 58  30  0.400 0.233 0.167 0.133 0.067   14.0715 13.0577 11.1305
 59  30  0.300 0.400 0.200 0.067 0.033   14.0786 12.9052 10.7026
 60  30  0.333 0.267 0.233 0.133 0.033   14.5185 13.1929 10.9689
 61  30  0.300 0.400 0.133 0.133 0.033   15.4392 14.1485 12.0260
 62  30  0.267 0.400 0.133 0.200 0.000   14.1403 13.0275 10.9232
 63  30  0.500 0.233 0.200 0.033 0.033   14.3097 13.0688 10.7754
 64  30  0.367 0.233 0.200 0.167 0.033   14.8262 13.4793 11.2389
 65  30  0.200 0.233 0.367 0.167 0.033   15.0044 13.6508 11.2917
 66  30  0.333 0.267 0.200 0.167 0.033   14.1687 12.7806 10.5328
 67  30  0.433 0.200 0.167 0.133 0.067   14.9787 13.7026 11.7891
 68  30  0.333 0.233 0.233 0.200 0.000   14.1692 13.0420 10.9711
 69  30  0.367 0.367 0.167 0.100 0.000   14.5764 13.1852 10.7841
 70  30  0.100 0.333 0.267 0.200 0.100   15.5872 14.2982 12.1876
 71  30  0.333 0.033 0.333 0.267 0.033   14.3094 12.9114 10.6595
 72  30  0.433 0.167 0.233 0.167 0.000   14.9715 13.5317 11.2857
 73  30  0.267 0.200 0.267 0.233 0.033   14.8066 13.5434 11.3823
 74  30  0.500 0.200 0.100 0.200 0.000   13.8223 12.5424 10.3355
 75  30  0.200 0.300 0.267 0.200 0.033   15.0953 13.7493 11.5392
 76  30  0.433 0.367 0.100 0.100 0.000   14.5679 13.4000 11.1681
 77  30  0.233 0.333 0.233 0.167 0.033   15.3306 14.0833 11.9631
 78  30  0.367 0.167 0.200 0.167 0.100   15.0434 13.6946 11.3588
 79  30  0.267 0.333 0.133 0.267 0.000   14.8301 13.6280 11.5725
 80  30  0.267 0.233 0.300 0.133 0.067   14.2390 13.0323 10.9253
 81  30  0.167 0.400 0.100 0.333 0.000   15.2164 14.0160 11.7440
 82  30  0.367 0.233 0.167 0.133 0.100   14.7049 13.4046 11.2185
 83  30  0.400 0.367 0.033 0.200 0.000   14.4420 13.0690 10.8196
 84  30  0.467 0.167 0.133 0.100 0.133   14.5094 13.1597 10.7093
 85  30  0.467 0.133 0.100 0.267 0.033   14.1420 12.8236 10.4345
 86  30  0.200 0.267 0.267 0.267 0.000   15.2110 14.0155 12.1748
 87  30  0.500 0.267 0.133 0.100 0.000   13.8776 12.5928 10.5991
 88  30  0.400 0.233 0.100 0.233 0.033   15.5003 14.2779 12.3092
 89  30  0.433 0.200 0.133 0.200 0.033   13.8265 12.6778 10.5444
 90  30  0.333 0.233 0.233 0.133 0.067   13.8041 12.6092 10.5309
 91  30  0.300 0.367 0.200 0.133 0.000   14.6640 13.4818 11.4469
 92  30  0.233 0.233 0.200 0.233 0.100   15.5949 14.4181 12.2870
 93  30  0.400 0.300 0.133 0.133 0.033   14.4882 13.2188 11.1469
 94  30  0.300 0.267 0.233 0.100 0.100   14.1818 12.8758 10.7625
 95  30  0.233 0.367 0.067 0.267 0.067   14.9342 13.6572 11.5286
 96  30  0.400 0.367 0.133 0.100 0.000   14.7129 13.5682 11.2369
 97  30  0.267 0.267 0.233 0.167 0.067   14.8772 13.7006 11.6024
 98  30  0.200 0.333 0.267 0.133 0.067   14.3070 12.9595 10.5636
 99  30  0.400 0.167 0.133 0.233 0.067   15.1997 13.9173 11.6086
100  30  0.467 0.267 0.033 0.233 0.000   14.5061 13.2451 11.2308
---------------------------------------------------------------
AVG  30  0.331 0.260 0.183 0.186 0.039   14.6103 13.3508 11.1738
MIN  30  0.100 0.033 0.000 0.033 0.000   13.3231 12.0530 9.7205
MAX  30  0.500 0.500 0.367 0.367 0.133   15.7982 14.5666 12.4560

  # Samp Profile                         DE76    De94   DL
---------------------------------------------------------------
  1  90  0.378 0.178 0.200 0.211 0.033   13.6893 12.2771 10.2489
  2  90  0.344 0.167 0.244 0.222 0.022   14.9251 13.8131 11.7779
  3  90  0.333 0.211 0.178 0.244 0.033   16.8680 15.4112 12.5332
  4  90  0.333 0.244 0.178 0.211 0.033   11.4403 10.3854 7.6788
  5  90  0.422 0.211 0.189 0.156 0.022   13.3695 12.6471 11.3142
  6  90  0.322 0.256 0.111 0.300 0.011   13.8742 12.7967 10.5032
  7  90  0.367 0.233 0.200 0.178 0.022   10.1266 8.5344 6.1779
  8  90  0.333 0.311 0.167 0.189 0.000   14.3913 13.0164 10.3255
  9  90  0.333 0.222 0.200 0.200 0.044   11.7689 9.8305 7.5555
 10  90  0.411 0.256 0.156 0.178 0.000   11.0522 9.9692 7.6083
 11  90  0.200 0.222 0.244 0.267 0.067   13.1244 12.0393 9.8792
 12  90  0.333 0.278 0.167 0.178 0.044   12.5884 11.5216 9.7626
 13  90  0.367 0.278 0.100 0.200 0.056   15.9545 14.0196 11.1837
 14  90  0.244 0.200 0.222 0.289 0.044   13.9437 12.6994 10.6833
 15  90  0.400 0.144 0.144 0.244 0.067   17.3042 16.2385 14.1978
 16  90  0.322 0.289 0.178 0.156 0.056   15.6329 14.4450 12.3577
 17  90  0.378 0.256 0.133 0.200 0.033   11.6735 10.8478 8.4975
 18  90  0.289 0.278 0.156 0.222 0.056   11.7424 11.0092 9.4688
 19  90  0.333 0.278 0.167 0.167 0.056   12.3210 10.9540 9.2228
 20  90  0.300 0.311 0.144 0.189 0.056   12.6052 11.3084 9.6951
 21  90  0.233 0.233 0.267 0.256 0.011   15.3920 14.5405 13.0317
 22  90  0.444 0.244 0.167 0.122 0.022   15.2607 13.1908 10.1975
 23  90  0.322 0.278 0.200 0.156 0.044   12.4489 11.7029 9.9781
 24  90  0.311 0.267 0.178 0.178 0.067   13.6394 12.9675 10.9624
 25  90  0.456 0.178 0.178 0.167 0.022   13.2707 11.9773 9.3233
 26  90  0.356 0.222 0.133 0.233 0.056   14.7212 13.6014 11.6886
 27  90  0.322 0.233 0.244 0.167 0.033   16.6673 14.8424 12.6376
 28  90  0.333 0.278 0.178 0.200 0.011   14.4743 12.5879 9.5917
 29  90  0.333 0.289 0.100 0.267 0.011   17.3404 15.7606 13.9776
 30  90  0.311 0.222 0.244 0.167 0.056   15.8363 14.9623 13.3329
 31  90  0.267 0.222 0.178 0.233 0.100   13.7579 12.4549 10.1835
 32  90  0.289 0.278 0.200 0.178 0.056   12.9381 12.1914 10.3305
 33  90  0.256 0.278 0.189 0.278 0.000   16.5721 15.6343 14.0163
 34  90  0.322 0.256 0.200 0.200 0.022   19.1799 18.2624 16.8125
 35  90  0.400 0.189 0.133 0.211 0.067   12.7854 11.6171 9.4418
 36  90  0.322 0.233 0.189 0.222 0.033   13.4361 12.5184 10.4598
 37  90  0.422 0.189 0.133 0.189 0.067   11.6349 9.3451 6.9167
 38  90  0.344 0.233 0.200 0.200 0.022   18.5383 17.1068 15.1941
 39  90  0.367 0.289 0.167 0.167 0.011   20.2177 18.0557 16.1010
 40  90  0.244 0.222 0.244 0.256 0.033   14.7864 13.4851 10.5022
 41  90  0.311 0.289 0.144 0.200 0.056   12.7683 12.2980 11.1612
 42  90  0.333 0.167 0.278 0.189 0.033   12.3465 11.5631 10.1420
 43  90  0.344 0.278 0.233 0.100 0.044   15.0580 13.9021 10.7598
 44  90  0.400 0.133 0.200 0.222 0.044   11.7686 10.8586 8.6892
 45  90  0.300 0.233 0.167 0.256 0.044   15.0025 13.9100 12.0724
 46  90  0.267 0.200 0.211 0.278 0.044   15.5455 14.6652 13.2842
 47  90  0.333 0.267 0.189 0.167 0.044   12.1189 11.2758 9.6042
 48  90  0.378 0.222 0.156 0.156 0.089   12.5968 11.3163 8.6480
 49  90  0.356 0.267 0.133 0.189 0.056   12.9202 11.6339 9.2366
 50  90  0.356 0.244 0.211 0.156 0.033   12.6592 11.3017 9.9896
 51  90  0.322 0.278 0.178 0.222 0.000   11.5767 10.9053 9.3690
 52  90  0.344 0.233 0.200 0.200 0.022   15.8505 14.4126 11.7401
 53  90  0.378 0.233 0.222 0.133 0.033   11.0801 9.8711 7.9324
 54  90  0.389 0.222 0.167 0.211 0.011   13.5680 11.8509 9.7649
 55  90  0.356 0.200 0.156 0.244 0.044   14.7787 13.3463 9.4621
 56  90  0.267 0.311 0.178 0.189 0.056   13.6015 12.3923 10.4013
 57  90  0.389 0.267 0.189 0.133 0.022   15.5148 14.6978 12.7463
 58  90  0.300 0.322 0.167 0.189 0.022   12.5578 11.6811 9.5352
 59  90  0.356 0.278 0.156 0.189 0.022   12.8769 11.3284 8.3994
 60  90  0.422 0.211 0.133 0.178 0.056   15.9376 14.8431 12.9811
 61  90  0.267 0.389 0.178 0.111 0.056   11.2138 10.5945 9.1171
 62  90  0.367 0.256 0.222 0.122 0.033   10.8267 9.2666 6.9767
 63  90  0.344 0.244 0.200 0.189 0.022   14.0683 13.3393 11.5857
 64  90  0.311 0.267 0.122 0.244 0.056   16.3930 14.4870 11.9623
 65  90  0.378 0.211 0.178 0.200 0.033   16.5647 14.8984 12.7197
 66  90  0.322 0.267 0.156 0.144 0.111   15.3556 13.7600 12.0018
 67  90  0.389 0.156 0.256 0.189 0.011   13.9257 13.2772 11.9714
 68  90  0.244 0.300 0.144 0.278 0.033   10.4904 9.4364 7.2110
 69  90  0.389 0.222 0.222 0.122 0.044   11.6340 10.7335 8.4870
 70  90  0.278 0.256 0.233 0.178 0.056   15.3880 13.8759 11.3799
 71  90  0.356 0.256 0.167 0.200 0.022   13.5492 12.7070 10.7700
 72  90  0.300 0.256 0.256 0.167 0.022   15.5946 14.0776 11.8308
 73  90  0.333 0.267 0.167 0.200 0.033   14.5607 13.4945 11.9865
 74  90  0.322 0.344 0.144 0.156 0.033   13.7584 12.4303 10.3848
 75  90  0.333 0.178 0.211 0.222 0.056   13.9049 12.0332 8.8718
 76  90  0.311 0.267 0.133 0.256 0.033   15.0987 13.9353 11.5418
 77  90  0.367 0.222 0.256 0.133 0.022   12.8022 11.4759 9.6325
 78  90  0.356 0.211 0.156 0.211 0.067   17.1640 15.6267 13.2803
 79  90  0.422 0.211 0.189 0.167 0.011   13.2413 11.3182 8.5187
 80  90  0.344 0.244 0.156 0.211 0.044   14.5755 13.4718 10.6098
 81  90  0.256 0.222 0.244 0.256 0.022   17.3858 15.6758 12.8796
 82  90  0.344 0.200 0.200 0.233 0.022   15.7481 13.2516 10.8046
 83  90  0.333 0.189 0.178 0.256 0.044   17.5618 15.7800 12.8856
 84  90  0.322 0.233 0.233 0.167 0.044   15.8570 14.5047 12.4986
 85  90  0.311 0.278 0.178 0.200 0.033   14.5639 13.5971 11.8885
 86  90  0.289 0.333 0.133 0.200 0.044   13.5042 12.3356 10.6093
 87  90  0.367 0.311 0.122 0.156 0.044   13.6689 12.0217 10.3195
 88  90  0.356 0.167 0.133 0.278 0.067   17.4547 15.6348 13.6806
 89  90  0.278 0.311 0.211 0.167 0.033   13.7102 12.3716 9.9228
 90  90  0.389 0.256 0.167 0.144 0.044   14.4006 13.6322 12.5597
 91  90  0.289 0.211 0.167 0.278 0.056   14.5220 13.5138 11.5308
 92  90  0.322 0.256 0.178 0.200 0.044   17.0601 15.2791 13.1885
 93  90  0.356 0.211 0.233 0.167 0.033   13.3315 11.3014 9.0437
 94  90  0.333 0.289 0.133 0.211 0.033   13.5945 12.9581 11.3279
 95  90  0.311 0.300 0.233 0.122 0.033   14.8008 13.4187 11.5579
 96  90  0.367 0.200 0.211 0.189 0.033   15.6237 14.2229 12.2841
 97  90  0.378 0.222 0.122 0.244 0.033   13.7590 12.7765 10.9098
 98  90  0.422 0.211 0.189 0.144 0.033   14.8966 14.2827 12.7713
 99  90  0.389 0.167 0.256 0.133 0.056   15.2267 13.8228 12.1076
100  90  0.344 0.222 0.189 0.222 0.022   14.9038 14.1143 12.3901
---------------------------------------------------------------
AVG  90  0.338 0.243 0.183 0.197 0.039   14.2310 12.9736 10.8727
MIN  90  0.200 0.133 0.100 0.100 0.000   10.1266 8.5344 6.1779
MAX  90  0.456 0.389 0.278 0.300 0.111   20.2177 18.2624 16.8125

